Track Name,Artists,Genres,Duration (ms),Explicit,Popularity,Available Markets,Artist Country
Somebody's Watching Me - Single Version,Rockwell,pop,237760,False,0,185,US
Break My Stride,Matthew Wilder,Unknown,184480,False,71,185,US
99 Luftballons,Nena,"german pop, neue deutsche welle, schlager",232466,False,4,0,DE
I Can Dream About You,Dan Hartman,disco,249560,False,54,184,US
The Glamorous Life,Sheila E.,heartland rock,543560,False,50,184,US
Oh Sherrie,Steve Perry,album rock,229346,False,61,185,US
Stuck On You,Lionel Richie,motown,195133,False,59,3,US
I Guess That's Why They Call It The Blues,Elton John,pop,285333,False,70,184,GB
She Bop,Cyndi Lauper,pop,229266,False,53,185,US
Borderline,Madonna,pop,320893,False,47,185,US
Sunglasses At Night,Corey Hart,synthpop,320000,False,57,183,CA
Eyes Without A Face,Billy Idol,rock,299240,False,78,184,GB
Here Comes the Rain Again - Remastered Version,"Eurythmics, Annie Lennox, Dave Stewart","new wave, synthpop",294586,False,65,185,"GB, GB, GB"
Uptown Girl,Billy Joel,soft rock,197706,False,80,185,US
Sister Christian,Night Ranger,"hard rock, album rock, arena rock, glam metal",302933,False,61,184,US
Drive,The Cars,"new wave, power pop, classic rock",234493,False,65,184,GB
Twist Of Fate,Olivia Newton-John,classic pop and rock,218226,False,38,2,AU
Union of the Snake,Duran Duran,"new wave, synthpop",264133,False,34,1,GB
The Heart Of Rock And Roll,Huey Lewis & The News,rock,304920,False,51,184,US
Hard Habit to Break - 2006 Remaster,Chicago,soft rock,283733,False,57,184,US
The Warrior (feat. Patty Smyth),"Scandal, Patty Smyth","rock, 2008 universal fire victim",240826,False,53,185,"JP, US"
If Ever You're in My Arms Again,Peabo Bryson,quiet storm,251306,False,70,184,US
Automatic,The Pointer Sisters,disco,286613,False,34,183,US
Let the Music Play,Shannon,"hi-nrg, freestyle, post-disco",214379,False,55,183,US
To All the Girls I've Loved Before,"Julio Iglesias, Willie Nelson","traditional country, country, honky tonk, bolero",212666,False,45,90,"ES, US"
Caribbean Queen (No More Love On the Run),Billy Ocean,pop soul,475226,False,46,185,GB
That's All - 2007 Remaster,Genesis,"progressive rock, art rock, symphonic rock",264573,False,69,184,GB
Running With The Night,Lionel Richie,motown,362370,False,38,3,US
Sad Songs (Say So Much),Elton John,pop,295533,False,55,184,GB
I Want A New Drug,Huey Lewis & The News,rock,285800,False,46,184,US
Islands In the Stream,"Dolly Parton, Kenny Rogers",country,251960,False,63,185,"US, US"
Love Is A Battlefield,Pat Benatar,album rock,245400,False,5,0,US
Infatuation,Rod Stewart,soft rock,314533,False,25,184,GB
"Almost Paradise (feat. Ann Wilson) - Love Theme from ""Footloose""","Mike Reno, Ann Wilson","progressive rock, soul",228666,False,46,185,"GB, US"
Legs,ZZ Top,"blues rock, rock, classic rock, southern rock",214866,False,0,0,US
State of Shock,"The Jacksons, Mick Jagger","disco, motown, philly soul",271000,False,42,185,"US, GB"
"Love Somebody - from ""Hard to Hold"" - Original Soundtrack",Rick Springfield,power pop,213986,False,40,2,AU
Miss Me Blind - Remastered 2003,Culture Club,pop,269880,False,53,184,GB
If This Is It,Huey Lewis & The News,rock,233160,False,58,184,US
You Might Think,The Cars,"new wave, power pop, classic rock",185026,False,47,184,GB
Lucky Star,Madonna,pop,337840,False,54,185,US
Cover Me,Bruce Springsteen,rock,205986,False,53,185,US
Cum on Feel the Noize,Quiet Riot,"hard rock, glam metal, glam rock",290253,False,36,185,US
Breakdance - Radio Edit,Irene Cara,dance-pop,207240,False,36,185,US
Adult Education,Daryl Hall & John Oates,soft rock,323613,False,51,185,US
They Don't Know,Tracey Ullman,pop,179626,False,43,184,GB
An Innocent Man,Billy Joel,soft rock,318000,False,53,185,US
Cruel Summer,Bananarama,hi-nrg,215400,False,0,0,GB
Dance Hall Days,Wang Chung,"new wave, synthpop",240800,False,0,0,GB
Give It Up,KC & The Sunshine Band,disco,254240,False,68,185,US
I'm So Excited,The Pointer Sisters,disco,233533,False,48,185,US
I Still Can't Get Over Loving You,Ray Parker Jr.,2008 universal fire victim,247653,False,23,185,US
Thriller,Michael Jackson,pop,357800,False,72,185,US
Holiday,Madonna,pop,231560,False,60,185,US
"Breakin'...There's No Stopping Us - From ""Breakin'"" Soundtrack",Ollie & Jerry,Unknown,268773,False,19,94,US
Nobody Told Me - Remastered 2010,John Lennon,christmas,214280,False,47,184,GB
Church Of The Poison Mind - Remastered 2002,Culture Club,pop,212146,False,45,184,GB
Think of Laura,Christopher Cross,soft rock,206640,False,62,183,US
Time Will Reveal,DeBarge,quiet storm,259493,False,0,0,US
Wrapped Around Your Finger - Remastered 2003,The Police,new wave,313706,False,0,0,GB
Pink Houses,John Mellencamp,classic rock,283666,False,61,182,US
Round and Round,Ratt,"hard rock, glam rock, glam metal",265893,False,6,0,US
Head Over Heels,The Go-Go's,new wave,217600,False,49,184,US
The Longest Time,Billy Joel,soft rock,217906,False,64,185,US
Tonight,Kool & The Gang,"disco, funk",231840,False,0,0,US
Got a Hold on Me,Christine McVie,blues rock,232906,False,47,184,Unknown
"Dancing In the Sheets - From ""Footloose"" Soundtrack",Shalamar,"disco, post-disco",244733,False,38,185,US
Undercover (Of The Night) - Remastered 2009,The Rolling Stones,"rock, classic rock",273493,False,41,184,GB
On the Dark Side - Edit,John Cafferty & the Beaver Brown Band,blue collar rock,112773,False,39,185,US
New Moon on Monday,Duran Duran,"new wave, synthpop",258880,False,36,1,GB
Major Tom,Peter Schilling,"neue deutsche welle, schlager, synthpop",273750,False,51,185,DE
Magic,The Cars,"new wave, power pop, classic rock",237093,False,46,184,GB
When You Close Your Eyes,Night Ranger,"hard rock, album rock, arena rock, glam metal",256506,False,50,184,US
Rock Me Tonite,Billy Squier,"album rock, classic rock",297266,False,48,184,US
Yah Mo B There,"James Ingram, Michael McDonald",motown,279413,False,53,167,"US, US"
